aufbesserte	aufbessern	VV	positive	0.0040/0/0	L
aufbesserten	aufbessern	VV	positive	0.0040/0/0	L
aufbessertest	aufbessern	VV	positive	0.0040/0/0	L
aufbessertet	aufbessern	VV	positive	0.0040/0/0	L
aufblühen	aufblühen	VV	positive	0.0845/0/0	L
auferstehen	auferstehen	VV	positive	0.0040/0/0	L
auffallenderweise	auffallenderweise	AD	positive	0/0/0	D
auffrischen	auffrischen	VV	positive	0/0/1	D
auffrischend	auffrischend	AD	positive	0/0/0	D
aufgebessert	aufbessern	VV	positive	0.0040/0/0	L
aufgekratzt	aufkratzen	VV	positive	0/0/0	D
aufgelegt	auflegen	VV	positive	0.166667/0.333333/0.5	D
aufgelockert	auflockern	VV	positive	0/1/0	D
aufgemuntert	aufmuntern	VV	positive	0.0040/0/0	L
aufgeräumt	aufräumen	VV	positive	0/0.5/0.5	D
aufgeschlossen	aufschließen	VV	positive	0/0/0	D
aufgestockt	aufstocken	VV	positive	0.0040/0/0	L
aufgeständert	aufständern	VV	positive	0/0/0	D
aufgeweckt	aufwecken	VV	positive	0.2/0.6/0.2	D
aufgewertet	aufwerten	VV	positive	0.0040/0/0	L
aufheitern	aufheitern	VV	positive	0/0/0	D
aufhellen	aufhellen	VV	positive	0/0/0	D
aufkeimend	aufkeimend	AD	positive	0/0/0	D
aufklären	aufklären	VV	positive	1/0/0	D
aufklärerisch	aufklärerisch	AD	positive	0/0/0	D
aufmerksam	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksame	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamem	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamen	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamer	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamere	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamerem	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksameren	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamerer	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksameres	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksames	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamst	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamste	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamstem	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamsten	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamster	aufmerksam	AD	positive	0.0040/0/0	L
aufmerksamstes	aufmerksam	AD	positive	0.0040/0/0	L
aufmunter	aufmuntern	VV	positive	0.0040/0/0	L
aufmuntere	aufmuntern	VV	positive	0.0040/0/0	L
aufmunteren	aufmuntern	VV	positive	0.0040/0/0	L
aufmuntern	aufmuntern	VV	positive	0.0040/0/0	L
aufmunternd	aufmunternd	AD	positive	0.0040/0/0	L
aufmunterst	aufmuntern	VV	positive	0.0040/0/0	L
aufmuntert	aufmuntern	VV	positive	0.0040/0/0	L
aufmunterte	aufmuntern	VV	positive	0.0040/0/0	L
aufmunterten	aufmuntern	VV	positive	0.0040/0/0	L
aufmuntertest	aufmuntern	VV	positive	0.0040/0/0	L
aufmuntertet	aufmuntern	VV	positive	0.0040/0/0	L
aufnahmebereit	aufnahmebereit	AD	positive	0/0/0	D
aufnahmefähig	aufnahmefähig	AD	positive	0/0/0	D
aufrecht	aufrecht	AD	positive	0.0040/0/0	L
aufrechte	aufrecht	AD	positive	0.0040/0/0	L
aufrechtem	aufrecht	AD	positive	0.0040/0/0	L
aufrechten	aufrecht	AD	positive	0.0040/0/0	L
aufrechter	aufrecht	AD	positive	0.0040/0/0	L
aufrechtere	aufrecht	AD	positive	0.0040/0/0	L
aufrechterem	aufrecht	AD	positive	0.0040/0/0	L
aufrechteren	aufrecht	AD	positive	0.0040/0/0	L
aufrechterer	aufrecht	AD	positive	0.0040/0/0	L
aufrechteres	aufrecht	AD	positive	0.0040/0/0	L
aufrechterhalten	aufrechterhalte	VV	positive	0/0/0	D
aufrechtes	aufrecht	AD	positive	0.0040/0/0	L
aufrechtest	aufrecht	AD	positive	0.0040/0/0	L
aufrechteste	aufrecht	AD	positive	0.0040/0/0	L
aufrechtestem	aufrecht	AD	positive	0.0040/0/0	L
aufrechtesten	aufrecht	AD	positive	0.0040/0/0	L
aufrechtester	aufrecht	AD	positive	0.0040/0/0	L
aufrechtestes	aufrecht	AD	positive	0.0040/0/0	L
aufrechtzuerhalten	aufrechterhalten	VV	positive	0/0/0	D
aufregend	aufregend	AD	positive	0/0/1	D
aufreizend	aufreizend	AD	positive	0/0/0	D
aufrichtig	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtige	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigem	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigen	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtiger	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigere	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigerem	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigeren	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigerer	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigeres	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtiges	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigst	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigste	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigstem	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigsten	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigster	aufrichtig	AD	positive	0.0040/0/0	L
aufrichtigstes	aufrichtig	AD	positive	0.0040/0/0	L
aufriegeln	aufriegeln	VV	positive	0/0/0	D
aufrütteln	aufrütteln	VV	positive	0/0/0	D
aufschlussreich	aufschlußreich	AD	positive	0/0/0	D
aufschwingen	aufschwingen	VV	positive	0.0040/0/0	L
aufsehenerregend	aufsehenerregend	AD	positive	0/0/0	D
aufsteigen	aufsteigen	VV	positive	0.0040/0/0	L
aufstieg	aufsteigen	VV	positive	0/0.5/0.5	D
aufstock	aufstocken	VV	positive	0.0040/0/0	L
aufstocke	aufstocken	VV	positive	0.0040/0/0	L
aufstocken	aufstocken	VV	positive	0.0040/0/0	L
aufstockest	aufstocken	VV	positive	0.0040/0/0	L
aufstocket	aufstocken	VV	positive	0.0040/0/0	L
aufstockst	aufstocken	VV	positive	0.0040/0/0	L
aufstockt	aufstocken	VV	positive	0.0040/0/0	L
aufstockte	aufstocken	VV	positive	0.0040/0/0	L
aufstockten	aufstocken	VV	positive	0.0040/0/0	L
aufstocktest	aufstocken	VV	positive	0.0040/0/0	L
aufstocktet	aufstocken	VV	positive	0.0040/0/0	L
auftreiben	auftreiben	VV	positive	0.0040/0/0	L
auftrieb	auftreiben	VV	positive	0/0/1	D
aufwendig	aufwendig	AD	positive	0.0040/0/0	L
aufwendige	aufwendig	AD	positive	0.0040/0/0	L
aufwendigem	aufwendig	AD	positive	0.0040/0/0	L
aufwendigen	aufwendig	AD	positive	0.0040/0/0	L
aufwendiger	aufwendig	AD	positive	0.0040/0/0	L
aufwendigere	aufwendig	AD	positive	0.0040/0/0	L
aufwendigerem	aufwendig	AD	positive	0.0040/0/0	L
aufwendigeren	aufwendig	AD	positive	0.0040/0/0	L
aufwendigerer	aufwendig	AD	positive	0.0040/0/0	L
aufwendigeres	aufwendig	AD	positive	0.0040/0/0	L
aufwendiges	aufwendig	AD	positive	0.0040/0/0	L
aufwendigst	aufwendig	AD	positive	0.0040/0/0	L
aufwendigste	aufwendig	AD	positive	0.0040/0/0	L
aufwendigstem	aufwendig	AD	positive	0.0040/0/0	L
aufwendigsten	aufwendig	AD	positive	0.0040/0/0	L
aufwendigster	aufwendig	AD	positive	0.0040/0/0	L
aufwendigstes	aufwendig	AD	positive	0.0040/0/0	L
aufwert	aufwerten	VV	positive	0.0040/0/0	L
aufwerte	aufwerten	VV	positive	0.0040/0/0	L
aufwerten	aufwerten	VV	positive	0.0040/0/0	L
aufwertest	aufwerten	VV	positive	0.0040/0/0	L
aufwertet	aufwerten	VV	positive	0.0040/0/0	L
aufwertete	aufwerten	VV	positive	0.0040/0/0	L
aufwerteten	aufwerten	VV	positive	0.0040/0/0	L
aufwertetest	aufwerten	VV	positive	0.0040/0/0	L
aufwertetet	aufwerten	VV	positive	0.0040/0/0	L
aufwertte	aufwerten	VV	positive	0.0040/0/0	L
aufwertten	aufwerten	VV	positive	0.0040/0/0	L
aufwerttest	aufwerten	VV	positive	0.0040/0/0	L
aufwerttet	aufwerten	VV	positive	0.0040/0/0	L
aufwärts	aufwärts	AD	positive	0.0040/0/0	L
aufziehen	aufziehen	VV	positive	0.2/0.6/0.2	D
ausbalanciert	ausbalancieren	VV	positive	0/0/0	D
ausbau	ausbauen	VV	positive	0.0040/0/0	L
ausbaue	ausbauen	VV	positive	0.0040/0/0	L
ausbauen	ausbauen	VV	positive	0.0040/0/0	L
ausbauest	ausbauen	VV	positive	0.0040/0/0	L
ausbauet	ausbauen	VV	positive	0.0040/0/0	L
ausbaust	ausbauen	VV	positive	0.0040/0/0	L
ausbaut	ausbauen	VV	positive	0.0040/0/0	L
ausbaute	ausbauen	VV	positive	0.0040/0/0	L
ausbauten	ausbauen	VV	positive	0.0040/0/0	L
ausbautest	ausbauen	VV	positive	0.0040/0/0	L
ausbautet	ausbauen	VV	positive	0.0040/0/0	L
ausbild	ausbilden	VV	positive	0.0040/0/0	L
ausbilde	ausbilden	VV	positive	0.0040/0/0	L
ausbilden	ausbilden	VV	positive	0.0040/0/0	L
ausbildest	ausbilden	VV	positive	0.0040/0/0	L
ausbildet	ausbilden	VV	positive	0.0040/0/0	L
ausbildete	ausbilden	VV	positive	0.0040/0/0	L
ausbildeten	ausbilden	VV	positive	0.0040/0/0	L
ausbildetest	ausbilden	VV	positive	0.0040/0/0	L
ausbildetet	ausbilden	VV	positive	0.0040/0/0	L
ausbildte	ausbilden	VV	positive	0.0040/0/0	L
ausbildten	ausbilden	VV	positive	0.0040/0/0	L
ausbildtest	ausbilden	VV	positive	0.0040/0/0	L
ausbildtet	ausbilden	VV	positive	0.0040/0/0	L
ausdauer	ausdauern	VV	positive	0.0040/0/0	L
ausdauere	ausdauern	VV	positive	0.0040/0/0	L
ausdaueren	ausdauern	VV	positive	0.0040/0/0	L
ausdauern	ausdauern	VV	positive	0.0040/0/0	L
ausdauernd	ausdauernd	AD	positive	1/0/0	D
ausdauerst	ausdauern	VV	positive	0.0040/0/0	L
ausdauert	ausdauern	VV	positive	0.0040/0/0	L
ausdauerte	ausdauern	VV	positive	0.0040/0/0	L
ausdauerten	ausdauern	VV	positive	0.0040/0/0	L
ausdauertest	ausdauern	VV	positive	0.0040/0/0	L
ausdauertet	ausdauern	VV	positive	0.0040/0/0	L
ausdehnend	ausdehnend	AD	positive	0/0/0	D
ausdehnungsfähig	ausdehnungsfähig	VV	positive	0/0/0	D
ausdrucksfähig	ausdrucksfähig	AD	positive	0/0/0	D
ausdrucksstark	ausdrucksstark	AD	positive	0.5/0/0.5	D
ausdrucksvoll	ausdrucksvoll	AD	positive	0/0/0	D
auserlesen	auserlesen	AD	positive	0/0/0	D
ausersehen	ausersehen	VV	positive	0/0/0	D
ausführbar	ausführbar	AD	positive	0/0/0	D
ausführen	ausführen	VV	positive	0.636364/0.272727/0.0909091	D
ausführlich	ausführlich	AD	positive	0.0040/0/0	L
ausführliche	ausführlich	AD	positive	0.0040/0/0	L
ausführlichem	ausführlich	AD	positive	0.0040/0/0	L
ausführlichen	ausführlich	AD	positive	0.0040/0/0	L
ausführlicher	ausführlich	AD	positive	0.0040/0/0	L
ausführlichere	ausführlich	AD	positive	0.0040/0/0	L
ausführlicherem	ausführlich	AD	positive	0.0040/0/0	L
ausführlicheren	ausführlich	AD	positive	0.0040/0/0	L
ausführlicherer	ausführlich	AD	positive	0.0040/0/0	L
ausführlicheres	ausführlich	AD	positive	0.0040/0/0	L
ausführliches	ausführlich	AD	positive	0.0040/0/0	L
ausführlichst	ausführlich	AD	positive	0.0040/0/0	L
ausführlichste	ausführlich	AD	positive	0.0040/0/0	L
ausführlichstem	ausführlich	AD	positive	0.0040/0/0	L
ausführlichsten	ausführlich	AD	positive	0.0040/0/0	L
ausführlichster	ausführlich	AD	positive	0.0040/0/0	L
ausführlichstes	ausführlich	AD	positive	0.0040/0/0	L
ausgebaut	ausbauen	VV	positive	0.0040/0/0	L
ausgebildet	ausbilden	VV	positive	0.0040/0/0	L
ausgebreitet	ausbreiten	VV	positive	0/0/0	D
ausgedauert	ausdauern	VV	positive	0.0040/0/0	L
ausgedörrt	ausdörren	VV	positive	0/0/0	D
ausgeflippt	ausgeflippt	AD	positive	0.0756/0/0	L
ausgeglichen	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichene	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenem	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenen	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichener	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenere	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenerem	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglicheneren	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenerer	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglicheneres	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenes	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenst	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenste	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenstem	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichensten	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenster	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichenstes	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichner	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichnere	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichnerem	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichneren	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichnerer	ausgeglichen	AD	positive	0.0987/0/0	L
ausgeglichneres	ausgeglichen	AD	positive	0.0987/0/0	L
ausgehalten	aushalten	VV	positive	0.222222/0.444444/0.333333	D
ausgeklügelt	ausklügeln	VV	positive	0/0/0	D
ausgelassen	auslassen	VV	positive	1/0/0	D
ausgeprägt	ausprägen	VV	positive	0/0/0	D
ausgerechnet	ausrechnen	VV	positive	0/0/0	D
ausgereift	ausreifen	VV	positive	0.0833333/0.75/0.166667	D
ausgestalten	ausgestalten	VV	positive	0/0/0	D
ausgetüftelt	austüfteln	VV	positive	0/0/0	D
ausgeweitet	ausgeweitet	AD	positive	0.0040/0/0	L
ausgewogen	ausgewogen	AD	positive	0.206/0/0	L
ausgewogene	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenem	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenen	ausgewogen	AD	positive	0.206/0/0	L
ausgewogener	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenere	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenerem	ausgewogen	AD	positive	0.206/0/0	L
ausgewogeneren	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenerer	ausgewogen	AD	positive	0.206/0/0	L
ausgewogeneres	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenes	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenst	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenste	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenstem	ausgewogen	AD	positive	0.206/0/0	L
ausgewogensten	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenster	ausgewogen	AD	positive	0.206/0/0	L
ausgewogenstes	ausgewogen	AD	positive	0.206/0/0	L
ausgewogner	ausgewogen	AD	positive	0.206/0/0	L
ausgewognere	ausgewogen	AD	positive	0.206/0/0	L
ausgewognerem	ausgewogen	AD	positive	0.206/0/0	L
ausgewogneren	ausgewogen	AD	positive	0.206/0/0	L
ausgewognerer	ausgewogen	AD	positive	0.206/0/0	L
ausgewogneres	ausgewogen	AD	positive	0.206/0/0	L
ausgewählt	ausgewählt	AD	positive	0.0040/0/0	L
ausgewählte	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltem	ausgewählt	AD	positive	0.0040/0/0	L
ausgewählten	ausgewählt	AD	positive	0.0040/0/0	L
ausgewählter	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltere	ausgewählt	AD	positive	0.0040/0/0	L
ausgewählterem	ausgewählt	AD	positive	0.0040/0/0	L
ausgewählteren	ausgewählt	AD	positive	0.0040/0/0	L
ausgewählterer	ausgewählt	AD	positive	0.0040/0/0	L
ausgewählteres	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltes	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltst	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltste	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltstem	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltsten	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltster	ausgewählt	AD	positive	0.0040/0/0	L
ausgewähltstes	ausgewählt	AD	positive	0.0040/0/0	L
ausgezeichnet	auszeichnen	VV	positive	0.0040/0/0	L
ausgezeichnete	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetem	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichneten	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichneter	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetere	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichneterem	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichneteren	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichneterer	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichneteres	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetes	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetst	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetste	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetstem	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetsten	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetster	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgezeichnetstes	ausgezeichnet	AD	positive	0.3146/0/0	L
ausgiebig	ausgiebig	AD	positive	0/0.333333/0.666667	D
ausgleichen	ausgleichen	VV	positive	0.0040/0/0	L
auskommen	auskommen	VV	positive	0.0040/0/0	L
auskosten	auskosten	VV	positive	0/0/0	D
auskurier	auskurieren	VV	positive	0.0040/0/0	L
auskuriere	auskurieren	VV	positive	0.0040/0/0	L
auskurieren	auskurieren	VV	positive	0.0040/0/0	L
auskurierest	auskurieren	VV	positive	0.0040/0/0	L
auskurieret	auskurieren	VV	positive	0.0040/0/0	L
auskurierst	auskurieren	VV	positive	0.0040/0/0	L
auskuriert	auskurieren	VV	positive	0.0040/0/0	L
auskurierte	auskurieren	VV	positive	0.0040/0/0	L
auskurierten	auskurieren	VV	positive	0.0040/0/0	L
auskuriertest	auskurieren	VV	positive	0.0040/0/0	L
auskuriertet	auskurieren	VV	positive	0.0040/0/0	L
auskömmlich	auskömmlich	AD	positive	0/0/0	D
ausloten	ausloten	VV	positive	0/0/0	D
ausnahmsweise	ausnahmsweise	AD	positive	0/1/0	D
ausnehmend	ausnehmend	AD	positive	0/0/0	D
ausnutzbar	ausnutzbar	VV	positive	0/0/0	D
ausreichen	ausreichen	VV	positive	0.0040/0/0	L
ausreichend	ausreichend	AD	positive	0.0040/0/0	L
ausreichende	ausreichend	AD	positive	0.0040/0/0	L
ausreichendem	ausreichend	AD	positive	0.0040/0/0	L
ausreichenden	ausreichend	AD	positive	0.0040/0/0	L
ausreichender	ausreichend	AD	positive	0.0040/0/0	L
ausreichendere	ausreichend	AD	positive	0.0040/0/0	L
ausreichenderem	ausreichend	AD	positive	0.0040/0/0	L
ausreichenderen	ausreichend	AD	positive	0.0040/0/0	L
ausreichenderer	ausreichend	AD	positive	0.0040/0/0	L
ausreichenderes	ausreichend	AD	positive	0.0040/0/0	L
ausreichendes	ausreichend	AD	positive	0.0040/0/0	L
ausreichendst	ausreichend	AD	positive	0.0040/0/0	L
ausreichendste	ausreichend	AD	positive	0.0040/0/0	L
ausreichendstem	ausreichend	AD	positive	0.0040/0/0	L
ausreichendsten	ausreichend	AD	positive	0.0040/0/0	L
ausreichendster	ausreichend	AD	positive	0.0040/0/0	L
ausreichendstes	ausreichend	AD	positive	0.0040/0/0	L
aussagefähig	aussagefähig	AD	positive	0/1/0	D
aussagekräftig	aussagekräftig	AD	positive	0.5/0/0.5	D
ausschlämmen	ausschlämmen	VV	positive	0/0/0	D
ausschmücken	ausschmücken	VV	positive	0/0/0	D
aussichtsreich	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreiche	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichem	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichen	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreicher	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichere	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreicherem	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreicheren	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreicherer	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreicheres	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreiches	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichst	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichste	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichstem	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichsten	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichster	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsreichstes	aussichtsreich	AD	positive	0.0040/0/0	L
aussichtsvoll	aussichtsvoll	VV	positive	0/0/0	D
ausstechen	ausstechen	VV	positive	0/0/0	D
austricksen	austricksen	VV	positive	0/0/0	D
ausweiten	ausweiten	VV	positive	0.0040/0/0	L
auswendig	auswendig	AD	positive	0.333333/0.333333/0.333333	D
auswählend	auswählend	AD	positive	0/0/0	D
auszeichn	auszeichnen	VV	positive	0.0040/0/0	L
auszeichne	auszeichnen	VV	positive	0.0040/0/0	L
auszeichnen	auszeichnen	VV	positive	0.0040/0/0	L
auszeichnest	auszeichnen	VV	positive	0.0040/0/0	L
auszeichnet	auszeichnen	VV	positive	0.0040/0/0	L
auszeichnete	auszeichnen	VV	positive	0.0040/0/0	L
auszeichneten	auszeichnen	VV	positive	0.0040/0/0	L
auszeichnetest	auszeichnen	VV	positive	0.0040/0/0	L
auszeichnetet	auszeichnen	VV	positive	0.0040/0/0	L
auszeichnte	auszeichnen	VV	positive	0.0040/0/0	L
auszeichnten	auszeichnen	VV	positive	0.0040/0/0	L
auszeichntest	auszeichnen	VV	positive	0.0040/0/0	L
auszeichntet	auszeichnen	VV	positive	0.0040/0/0	L
autark	autark	AD	positive	0/0/0	D
authentisch	authentisch	AD	positive	0.1885/0/0	L
authentische	authentisch	AD	positive	0.1885/0/0	L
authentischem	authentisch	AD	positive	0.1885/0/0	L
authentischen	authentisch	AD	positive	0.1885/0/0	L
authentischer	authentisch	AD	positive	0.1885/0/0	L
authentischere	authentisch	AD	positive	0.1885/0/0	L
authentischerem	authentisch	AD	positive	0.1885/0/0	L
authentischeren	authentisch	AD	positive	0.1885/0/0	L
authentischerer	authentisch	AD	positive	0.1885/0/0	L
authentischeres	authentisch	AD	positive	0.1885/0/0	L
authentisches	authentisch	AD	positive	0.1885/0/0	L
authentischst	authentisch	AD	positive	0.1885/0/0	L
authentischste	authentisch	AD	positive	0.1885/0/0	L
authentischstem	authentisch	AD	positive	0.1885/0/0	L
authentischsten	authentisch	AD	positive	0.1885/0/0	L
authentischster	authentisch	AD	positive	0.1885/0/0	L
authentischstes	authentisch	AD	positive	0.1885/0/0	L
autodidaktisch	autodidaktisch	AD	positive	0/0/0	D
automatisch	automatisch	AD	positive	0.52/0.3/0.18	D
autonom	autonom	AD	positive	0.0040/0/0	L
autonome	autonom	AD	positive	0.0040/0/0	L
autonomem	autonom	AD	positive	0.0040/0/0	L
autonomen	autonom	AD	positive	0.0040/0/0	L
autonomer	autonom	AD	positive	0.0040/0/0	L
autonomere	autonom	AD	positive	0.0040/0/0	L
autonomerem	autonom	AD	positive	0.0040/0/0	L
autonomeren	autonom	AD	positive	0.0040/0/0	L
autonomerer	autonom	AD	positive	0.0040/0/0	L
autonomeres	autonom	AD	positive	0.0040/0/0	L
autonomes	autonom	AD	positive	0.0040/0/0	L
autonomst	autonom	AD	positive	0.0040/0/0	L
autonomste	autonom	AD	positive	0.0040/0/0	L
autonomstem	autonom	AD	positive	0.0040/0/0	L
autonomsten	autonom	AD	positive	0.0040/0/0	L
autonomster	autonom	AD	positive	0.0040/0/0	L
autonomstes	autonom	AD	positive	0.0040/0/0	L
autoritativ	autoritativ	AD	positive	0/0/0	D
außergerichtlich	außergerichtlich	AD	positive	0/0/0	D
außergewöhnlich	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnliche	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichem	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichen	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlicher	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichere	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlicherem	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlicheren	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlicherer	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlicheres	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnliches	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichst	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichste	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichstem	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichsten	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichster	außergewöhnlich	AD	positive	0.3395/0/0	L
außergewöhnlichstes	außergewöhnlich	AD	positive	0.3395/0/0	L
außerordentlich	außerordentlich	AD	positive	0.1137/0/0	L
außerordentliche	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichem	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichen	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlicher	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichere	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlicherem	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlicheren	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlicherer	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlicheres	außerordentlich	AD	positive	0.1137/0/0	L
außerordentliches	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichst	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichste	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichstem	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichsten	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichster	außerordentlich	AD	positive	0.1137/0/0	L
außerordentlichstes	außerordentlich	AD	positive	0.1137/0/0	L
außerplanmäßig	außerplanmäßig	AD	positive	0/0/0	D
