Jagdfauna	Jagdfauna	NN	neutral	0/0/0	D
Jahresabschluss	Jahresabschluß	NN	neutral	0/0/0	D
Johanniskraut	Johanniskraut	NE	neutral	0/0/0	D
Kanalkühlofen	Kanalkühlofen	NN	neutral	0/0/0	D
Kaufmann-Abderhalden-De	Kaufmann-Abderhalden-De	NN	neutral	0/0/0	D
Kehrschaufel	Kehrschaufel	NN	neutral	0/0/0	D
Kerl	Kerl	NN	neutral	0/1/0	D
Kirchengesang	Kirchengesang	NN	neutral	0/0/0	D
Klausurtagung	Klausurtagung	NN	neutral	0/0/0	D
Kleinbildkamera	Kleinbildkamera	NN	neutral	1/0/0	D
Kleinkind	Kleinkind	NN	neutral	0.166667/0.5/0.333333	D
Kleinstkind	Kleinstkind	NN	neutral	0/0/0	D
Knabe	Knabe	NN	neutral	0/0/0	D
Koaxialkabel	Koaxialkabel	NN	neutral	0/0/0	D
Kohldampf	Kohldampf	NN	neutral	0/0/0	D
Koje	Koje	NN	neutral	0/0/0	D
Kollerstoff	Kollerstoff	NN	neutral	0/0/0	D
Konfektions	Konfektions	NN	neutral	0/0/0	D
Konfitüre	Konfitüre	NN	neutral	0/0/0	D
Konjektur	Konjektur	NN	neutral	0/0/0	D
Konservenglas	Konservenglas	NN	neutral	0/0/0	D
Kontakt	Kontakt	NN	neutral	0.205882/0.588235/0.205882	D
Konzernumlagen	Konzernumlage	NN	neutral	0/0/0	D
Krebs	Krebs	NN	neutral	0/0/0	D
Kreisen	Kreis	NN	neutral	0/1/0	D
Kriegsdienstverweigerung	Kriegsdienstverweigerung	NN	neutral	0/0/0	D
Krokant	Krokant	NN	neutral	0/0/0	D
Kundgebung	Kundgebung	NN	neutral	0/0/0	D
Köpfchenkräusel	Köpfchenkräusel	NN	neutral	0/0/0	D
Körperhaltung	Körperhaltung	NN	neutral	1/0/0	D
Kühlbahn	Kühlbahn	NN	neutral	0/0/0	D
Kühlofen	Kühlofen	NN	neutral	0/0/0	D
Kürbis	Kürbis	NN	neutral	1/0/0	D
Kürbispflanze	Kürbispflanze	NN	neutral	0/0/0	D
Lecherleitung	Lecherleitung	NE	neutral	0/0/0	D
Lehrbetrieb	Lehrbetrieb	NN	neutral	0/0/0	D
Lehrvortrag	Lehrvortrag	NN	neutral	0/0/0	D
Letalkonzentration	Letalkonzentration	NN	neutral	0/0/0	D
Längsmesser	Längsmesser	NN	neutral	0/0/0	D
Maat	Maat	NN	neutral	0/0/0	D
Mama	Mama	NN	neutral	0.5/0.5/0	D
Mantra	Mantra	NN	neutral	0/0/0	D
Manöver	Manöver	NN	neutral	0/0/0	D
Markenrecht	Markenrecht	NN	neutral	0/0/0	D
Markterholung	Markterholung	NN	neutral	0/0/0	D
Masse	Masse	NN	neutral	0.230769/0.615385/0.153846	D
Maximum-Likelihood-Schätzung	Maximum-Likelihood-Schätzung	NN	neutral	0/0/0	D
Maßstab	Maßstab	NN	neutral	0.2/0.2/0.6	D
Meinung	Meinung	NN	neutral	0.287671/0.465753/0.246575	D
Meinungen	Meinung	NN	neutral	0.287671/0.465753/0.246575	D
Menge	Menge	NN	neutral	0.389831/0.322034/0.288136	D
Menschengeschlecht	Menschengeschlecht	NN	neutral	0/0/0	D
Merkmal	Merkmal	NN	neutral	0.25/0.5/0.25	D
Methode	Methode	NN	neutral	0.333333/0.333333/0.333333	D
Minister	Minister	NN	neutral	0/0/0	D
Ministerpräsident	Ministerpräsident	NN	neutral	0/0/0	D
Ministerpräsidentin	Ministerpräsidentin	NN	neutral	0/0/0	D
Mittagsschlaf	Mittagsschlaf	NN	neutral	0/0/0	D
Mittel	Mittel	NN	neutral	0.5/0.166667/0.333333	D
Mitwirkende	Mitwirkende	NN	neutral	0/0/0	D
Mond	Mond	NN	neutral	0/1/0	D
Most	Most	NN	neutral	0.5/0/0.5	D
Motiv	Motiv	NN	neutral	1/0/0	D
Muttermund	Muttermund	NN	neutral	0/0/0	D
März	März	NN	neutral	0/0.75/0.25	D
Nachleuchten	Nachleuchten	NN	neutral	0/0/0	D
Nahpunkt	Nahpunkt	NN	neutral	0/0/0	D
Nahrung	Nahrung	NN	neutral	0/0.5/0.5	D
Nationalismus	Nationalismus	NN	neutral	0/0/0	D
Nebenfluss	Nebenfluß	NN	neutral	0/0/0	D
Nesselzelle	Nesselzelle	NN	neutral	0/0/0	D
Netzhaftmittel	Netzhaftmittel	NN	neutral	0/0/0	D
Nickerchen	Nickerchen	NN	neutral	0/0/0	D
Normalkorn	Normalkorn	NN	neutral	0/0/0	D
Nuance	Nuance	NN	neutral	0/1/0	D
Nutzladung	Nutzladung	NN	neutral	0/0/0	D
OH-Form	OH-Form	NN	neutral	0/0/0	D
OH-Gruppe	OH-Gruppe	NN	neutral	0/0/0	D
Oberflächenansammlung	Oberflächenansammlung	NN	neutral	0/0/0	D
Offenstall	Offenstall	NN	neutral	0/0/0	D
Oktopus	Oktopus	NN	neutral	0/0/0	D
Oldtimer-Ausstellung	Oldtimer-Ausstellung	NN	neutral	0/0/0	D
Originalmaßstab	Originalmaßstab	NN	neutral	0/0/0	D
Orthodoxie	Orthodoxie	NN	neutral	0/0/0	D
Parteianhänger	Parteianhänger	NN	neutral	0/0/0	D
Parteigänger	Parteigänger	NN	neutral	0/0/0	D
Patt	Patt	NN	neutral	0/0/0	D
Pattsituation	Pattsituation	NN	neutral	0/0/0	D
Peilung	Peilung	NN	neutral	0/0/0	D
Peripheriegerät	Peripheriegerät	NN	neutral	0/0/0	D
Personality-Job-Fit-Theorie	Personality-Job-Fit-Theorie	NN	neutral	0/0/0	D
Plan	Plan	NN	neutral	0/1/0	D
Plenar	Plenar	NN	neutral	0/0/0	D
Plusquamperfekt	Plusquamperfekt	NN	neutral	0/0/0	D
Plädoyer	Plädoyer	NN	neutral	0/0/0	D
Politik	Politik	NN	neutral	0.5/0.25/0.25	D
Posaune	Posaune	NN	neutral	0/0/0	D
Positur	Positur	NN	neutral	0/0/0	D
Presse	Presse	NN	neutral	0.3/0.5/0.2	D
Probe	Probe	NN	neutral	0/0.6/0.4	D
Prophezeiung	Prophezeiung	NN	neutral	0/0/0	D
Präsenzhandelsform	Präsenzhandelsform	NN	neutral	0/0/0	D
Präteritum	Präteritum	NN	neutral	0/0/0	D
Prüfung	Prüfung	NN	neutral	0.333333/0.333333/0.333333	D
Raffination	Raffination	NN	neutral	0/0/0	D
Raute	Raute	NN	neutral	0/0/0	D
Reaktionskräfte	Reaktionskraft	NN	neutral	0/0/0	D
Realien	Realien	NN	neutral	0/0/0	D
Redensart	Redensart	NN	neutral	0/0/0	D
Regeneratgummi	Regeneratgummi	NN	neutral	0/0/0	D
Reibungselektrizität	Reibungselektrizität	NN	neutral	0/0/0	D
Reifen	Reif	NN	neutral	0.428571/0.357143/0.214286	D
Rhetorik	Rhetorik	NN	neutral	0/0/0	D
Richard	Richard	NE	neutral	1/0/0	D
Richterspruch	Richterspruch	NN	neutral	0/0/0	D
Richtlinien	Richtlinie	NN	neutral	0/0/0	D
Richtung	Richtung	NN	neutral	0.241379/0.448276/0.310345	D
Rohboden	Rohboden	NN	neutral	0/0/0	D
Röstbrot	Röstbrot	NE	neutral	0/0/0	D
Sachkonto	Sachkonto	NN	neutral	0/0/0	D
Sachverhalt	Sachverhalt	NN	neutral	0/0/0	D
Sandvorspülung	Sandvorspülung	NN	neutral	0/0/0	D
Schallfänger	Schallfänger	NN	neutral	0/0/0	D
Schalltrichter	Schalltrichter	NN	neutral	0/0/0	D
Schaltpunkt	Schaltpunkt	NN	neutral	0/0/0	D
Schanze	Schanze	NN	neutral	0/0/0	D
Schild	Schild	NN	neutral	0/0/1	D
Schlüsselstelle	Schlüsselstelle	NN	neutral	0/0/0	D
Seegras	Seegras	NN	neutral	0/0/0	D
Sein	Sein	NN	neutral	0.289392/0.465159/0.24545	D
Sendung	Sendung	NN	neutral	0/0.833333/0.166667	D
Soll-Wert	Soll-Wert	NN	neutral	0/0/0	D
Sparkasse	Sparkasse	NN	neutral	0/0/0	D
Spaten	Spaten	NN	neutral	0/0/0	D
Spedition	Spedition	NN	neutral	0.571429/0/0.428571	D
Spekulation	Spekulation	NN	neutral	0/1/0	D
Spiel	Spiel	NN	neutral	0.4375/0.375/0.1875	D
Spielzeug	Spielzeug	NN	neutral	0.0588235/0.647059/0.294118	D
Stationsvorsteher	Stationsvorsteher	NN	neutral	0/0/0	D
Stichelhaar	Stichelhaar	NN	neutral	0/0/0	D
Stola	Stola	NN	neutral	0/0/0	D
Strahldichte	Strahldichte	NN	neutral	0/0/0	D
Strahlung	Strahlung	NN	neutral	1/0/0	D
Tatsache	Tatsache	NN	neutral	0.1875/0.4375/0.375	D
Testament	Testament	NN	neutral	0/0/0	D
Toastbrot	Toastbrot	NN	neutral	1/0/0	D
Trickfilm	Trickfilm	NN	neutral	0/0/0	D
Typ	Typ	NN	neutral	0/0.777778/0.222222	D
Umschaltfreigabe	Umschaltfreigabe	NN	neutral	0/0/0	D
Umwelteinstellungen	Umwelteinstellung	NN	neutral	0/0/0	D
Unermesslichkeit	Unermeßlichkeit	NN	neutral	0/0/0	D
Untersuchung	Untersuchung	NN	neutral	0/1/0	D
Vegetationsaufnahmen	Vegetationsaufnahme	NN	neutral	0/0/0	D
Verarbeitung	Verarbeitung	NN	neutral	0.302439/0.453659/0.243902	D
Verbindung	Verbindung	NN	neutral	0.234043/0.638298/0.12766	D
Verbindungen	Verbindung	NN	neutral	0.234043/0.638298/0.12766	D
Verkehrsberuhigung	Verkehrsberuhigung	NN	neutral	0/0/0	D
Vermutung	Vermutung	NN	neutral	0/0.666667/0.333333	D
Verschanzung	Verschanzung	NN	neutral	0/0/0	D
Verwandtschaft	Verwandtschaft	NN	neutral	0/0/0	D
Volllast	Volllast	NN	neutral	0/1/0	D
Volllastanreicherung	Volllastanreicherung	NN	neutral	0/0/0	D
Vorahnung	Vorahnung	NN	neutral	0/0/0	D
Vorspiegelung	Vorspiegelung	NN	neutral	0/0/0	D
Vorstellung	Vorstellung	NN	neutral	0.333333/0.5/0.166667	D
Vorvergangenheit	Vorvergangenheit	NN	neutral	0/0/0	D
Väter	Vater	NN	neutral	0.5/0.25/0.25	D
Wahlimpulse	Wahlimpuls	NN	neutral	0/0/0	D
Wahlprüfung	Wahlprüfung	NN	neutral	0/0/0	D
Wahrscheinlichkeit	Wahrscheinlichkeit	NN	neutral	0/0.5/0.5	D
Waschtisch	Waschtisch	NN	neutral	0/0/0	D
Wehrdienstverweigerung	Wehrdienstverweigerung	NN	neutral	0/0/0	D
Weib	Weib	NN	neutral	0/0/0	D
Weinraute	Weinraute	NN	neutral	0/0/0	D
Welle	Welle	NN	neutral	0/0.666667/0.333333	D
Wettbewerb	Wettbewerb	NN	neutral	0/1/0	D
Zettel	Zettel	NN	neutral	0/1/0	D
Zollpräferenzen	Zollpräferenz	NN	neutral	0/0/0	D
Zweimaster	Zweimaster	NN	neutral	0/0/0	D
Züchtung	Züchtung	NN	neutral	0/0/0	D
ab-	ab-	VV	neutral	0/0/0	D
aber	aber	KO	neutral	0.251292/0.469234/0.279474	D
abgetastet	abtasten	VV	neutral	0/0/0	D
abklären	abklären	VV	neutral	0/0/0	D
ablauschen	ablauschen	VV	neutral	0/0/0	D
ableiten	ableiten	VV	neutral	0.333333/0.333333/0.333333	D
ableitend	ableitend	AD	neutral	0/0/0	D
abschätzen	abschätzen	VV	neutral	1/0/0	D
absehen	absehen	VV	neutral	0.103448/0.586207/0.310345	D
absichtlich	absichtlich	AD	neutral	0/1/0	D
absorbiert	absorbieren	VV	neutral	0/0/0	D
abwägen	abwägen	VV	neutral	0/0/0	D
additiv	additiv	AD	neutral	0/0/0	D
aha	aha	VV	neutral	0.5/0.25/0.25	D
akzentuieren	akzentuieren	VV	neutral	1/0/0	D
akzentuierte	akzentuieren	VV	neutral	1/0/0	D
allegorisieren	allegorisieren	VV	neutral	0/0/0	D
allegorisierte	allegorisieren	VV	neutral	0/0/0	D
allenfalls	allenfalls	AD	neutral	0.1/0.8/0.1	D
aller	alle	PI	neutral	0.377457/0.395806/0.226737	D
allerdings	allerdings	AD	neutral	0.228261/0.42663/0.345109	D
allermeist	allermeist	AD	neutral	0/0/0	D
alles	alle	PI	neutral	0.377457/0.395806/0.226737	D
allgemein	allgemein	AD	neutral	0.269231/0.5/0.230769	D
alltäglich	alltäglich	AD	neutral	0/1/0	D
allwissend	allwissend	AD	neutral	0/0/0	D
allzu	allzu	PT	neutral	0.357143/0.571429/0.0714286	D
alsbaldig	alsbaldig	AD	neutral	0/0/0	D
analytisch	analytisch	AD	neutral	0/0/0	D
anbelangend	anbelangend	AD	neutral	0/0/0	D
anbot	anbieten	VV	neutral	0.1875/0.5625/0.25	D
andauernd	andauernd	AD	neutral	0/1/0	D
andenken	andenken	VV	neutral	0/1/0	D
andernfalls	andernfalls	AD	neutral	0/0/0	D
anders	anders	NN	neutral	0.294737/0.421053/0.284211	D
anfänglich	anfänglich	AD	neutral	0.25/0.416667/0.333333	D
angeboren	angeboren	AD	neutral	0/0/0	D
angehender	angehend	AD	neutral	0/0/0	D
angelegentlich	angelegentlich	VV	neutral	0/0/0	D
angewiesen	anweisen	VV	neutral	0/0.75/0.25	D
angezündet	anzünden	VV	neutral	0/0/0	D
anhaftend	anhaftend	AD	neutral	0/0/0	D
anmuten	anmuten	VV	neutral	0/0/0	D
anrollen	anrollen	VV	neutral	0/0/0	D
ansaugen	ansaugen	VV	neutral	1/0/0	D
anscheinend	anscheinend	AD	neutral	0.125/0.5625/0.3125	D
ansetzen	ansetzen	VV	neutral	0.333333/0.333333/0.333333	D
antasten	antasten	VV	neutral	0/0/0	D
anteilmäßig	anteilmäßig	AD	neutral	0/0/0	D
anwachsend	anwachsend	AD	neutral	0/0/0	D
anzeigend	anzeigend	AD	neutral	0/0/0	D
arbeiten	arbeiten	VV	neutral	0.397727/0.375/0.227273	D
astronomisch	astronomisch	AD	neutral	0/0/1	D
astronomische	astronomisch	XY	neutral	0/0/1	D
astronomisches	astronomisch	XY	neutral	0/0/1	D
auch	auch	KO	neutral	0.318928/0.434745/0.246327	D
auffassen	auffassen	VV	neutral	0/0/0	D
aufgefangen	auffangen	VV	neutral	0/0/1	D
aufgesaugt	aufsaugen	VV	neutral	0/1/0	D
aufladen	aufladen	VV	neutral	0.36/0.44/0.2	D
auflesen	auflesen	VV	neutral	0/0/0	D
aufsuchen	aufsuchen	VV	neutral	0/1/0	D
augenfällig	augenfällig	AD	neutral	0/0/0	D
augenscheinlich	augenscheinlich	AD	neutral	0.5/0/0.5	D
ausgearbeitet	ausarbeiten	VV	neutral	0/0/0	D
ausgedehnt	ausgedehnt	AD	neutral	0/0/0	D
ausgesprochen	aussprechen	VV	neutral	0.75/0.125/0.125	D
ausgestopft	ausstopfen	VV	neutral	0/0/0	D
ausgesucht	aussuchen	VV	neutral	0.444444/0.333333/0.222222	D
ausgießen	ausgießen	VV	neutral	0.375/0.5/0.125	D
aushärten	aushärten	VV	neutral	0/0/0	D
ausmalen	ausmalen	VV	neutral	0/1/0	D
ausprobieren	ausprobieren	VV	neutral	0.377358/0.45283/0.169811	D
ausrufen	ausrufen	VV	neutral	0/0/0	D
ausschlaggebend	ausschlaggebend	AD	neutral	0.5/0.5/0	D
ausschließlich	ausschließlich	AD	neutral	0.125/0.4375/0.4375	D
aussehend	aussehend	AD	neutral	0/1/0	D
außer	außer	AP	neutral	0.203125/0.5625/0.234375	D
außerdem	außerdem	PR	neutral	0.273292/0.465839/0.26087	D
backen	backen	VV	neutral	0.371429/0.4/0.228571	D
beabsichtigen	beabsichtigen	VV	neutral	0/1/0	D
beabsichtigte	beabsichtigen	VV	neutral	0/1/0	D
beanspruchen	beanspruchen	VV	neutral	0/0.666667/0.333333	D
beanspruchte	beanspruchen	VV	neutral	0/0.666667/0.333333	D
bedingungslos	bedingungslos	AD	neutral	1/0/0	D
befinden	befinden	VV	neutral	0.410256/0.487179/0.102564	D
begegnete	begegnen	VV	neutral	0.666667/0.333333/0	D
begierig	begierig	AD	neutral	0/0/0	D
beglaubigt	beglaubigen	VV	neutral	0/0/0	D
begreifen	begreifen	VV	neutral	0/1/0	D
begriff	begreifen	VV	neutral	0/1/0	D
beherrschend	beherrschend	AD	neutral	0/0/0	D
belang	belangen	VV	neutral	0/0/0	D
belange	belangen	VV	neutral	0/0/0	D
benötigen	benötigen	VV	neutral	0.40625/0.34375/0.25	D
berechenbar	berechenbar	AD	neutral	0/0/0	D
bereitete	bereiten	VV	neutral	0.588235/0.235294/0.176471	D
berichtigend	berichtigend	AD	neutral	0/0/0	D
beschauen	beschauen	VV	neutral	0/0/0	D
beschaute	beschauen	VV	neutral	0/0/0	D
bescheinigt	bescheinigen	VV	neutral	0/0/0	D
beschließen	beschließen	VV	neutral	0/1/0	D
beschloss	beschließen	VV	neutral	0/1/0	D
besinnlich	besinnlich	AD	neutral	0.5/0/0.5	D
bestandsbezogen	bestandsbezogen	VV	neutral	0/0/0	D
bestimmt	bestimmt	AD	neutral	0.233333/0.4/0.366667	D
betete	beten	VV	neutral	0/0/1	D
betreffend	betreffend	AD	neutral	0/1/0	D
bezeichnend	bezeichnend	AD	neutral	0/0/0	D
beziehungsweise	beziehungsweise	KO	neutral	0.196203/0.487342/0.316456	D
bieten	bieten	VV	neutral	0.329897/0.43299/0.237113	D
billigermaßen	billigermaßen	AD	neutral	0/0/0	D
billigerweise	billigerweise	AD	neutral	0/0/0	D
billigte	billigen	AD	neutral	0.535714/0.428571/0.0357143	D
bindend	bindend	AD	neutral	0/0/0	D
bisher	bisher	AD	neutral	0.418367/0.397959/0.183673	D
bitte	bitten	VV	neutral	0.210526/0.684211/0.105263	D
bißchen	bißchen	PI	neutral	0.294872/0.410256/0.294872	D
blasen	blasen	VV	neutral	0.222222/0.555556/0.222222	D
bringen	bringen	VV	neutral	0.244186/0.546512/0.209302	D
brutto	brutto	AD	neutral	0/0/0	D
charakteristisch	charakteristisch	AD	neutral	0/1/0	D
dadurch	dadurch	PR	neutral	0.287129/0.435644/0.277228	D
dahin	dahin	PT	neutral	0.166667/0.666667/0.166667	D
damit	damit	PR	neutral	0.288/0.458667/0.253333	D
dargelegt	darlegen	VV	neutral	0/0/0	D
darlegen	darlegen	VV	neutral	0/0/0	D
darum	darum	AD	neutral	0.555556/0.277778/0.166667	D
darüber	darüber	PT	neutral	0.277778/0.555556/0.166667	D
dazu	dazu	PT	neutral	0.377451/0.436275/0.186275	D
demzufolge	demzufolge	VV	neutral	0/0/1	D
denken	denken	VV	neutral	0.245283/0.462264/0.292453	D
denkend	denkend	AD	neutral	0/0/0	D
dennoch	dennoch	KO	neutral	0.382022/0.337079/0.280899	D
der	der	PD	neutral	0.281173/0.473879/0.244948	D
derart	derart	AD	neutral	0.0625/0.6875/0.25	D
derartig	derartig	AD	neutral	0/1/0	D
derb	derb	AD	neutral	0.333333/0.333333/0.333333	D
dergleichen	dergleicher	PI	neutral	0/0.5/0.5	D
derzeitig	derzeitig	AD	neutral	0.5/0/0.5	D
desgleichen	desgleichen	AD	neutral	0/0/0	D
deutete	deuten	VV	neutral	0/1/0	D
dicht	dicht	AD	neutral	0.428571/0.238095/0.333333	D
dickwandig	dickwandig	AD	neutral	0/0/0	D
direkt	direkt	AD	neutral	0.277778/0.444444/0.277778	D
dominierend	dominierend	AD	neutral	0/0/0	D
dreh	drehen	AD	neutral	0.346939/0.408163/0.244898	D
druckspitzenfreies	druckspitzenfreies	AD	neutral	0/0/0	D
durch	durch	PT	neutral	0.352217/0.41133/0.236453	D
durchaus	durchaus	AD	neutral	0.274194/0.387097/0.33871	D
durchdringend	durchdringend	AD	neutral	0/0/0	D
durchscheinen	durchscheinen	VV	neutral	0/0/1	D
durchscheinend	durchscheinend	AD	neutral	0/0/0	D
durchsichtig	durchsichtig	AD	neutral	0.2/0.8/0	D
dünken	dünken	VV	neutral	0/0/0	D
dünkte	dünken	VV	neutral	0/0/0	D
dünn	dünn	AD	neutral	0.215686/0.529412/0.254902	D
dürfen	dürfen	VM	neutral	0.247706/0.513761/0.238532	D
ebenfalls	ebenfalls	AD	neutral	0.355556/0.4/0.244444	D
ebenso	ebenso	AD	neutral	0.5/0.36/0.14	D
egal	egal	AD	neutral	0.293103/0.517241/0.189655	D
egalitär	egalitär	AD	neutral	0/0/0	D
eh	eh	AD	neutral	0.27027/0.432432/0.297297	D
eher	eher	AD	neutral	0.218605/0.47907/0.302326	D
eigen	eigen	AD	neutral	0.325301/0.433735/0.240964	D
eigens	eigens	AD	neutral	0/0/0	D
eigentlich	eigentlich	AD	neutral	0.202279/0.512821/0.2849	D
eilig	eilig	AD	neutral	0/1/0	D
einfallen	einfallen	VV	neutral	0.166667/0.5/0.333333	D
einförmig	einförmig	AD	neutral	0/0/1	D
eingeschlossen	einschließen	VV	neutral	1/0/0	D
einschneidend	einschneidend	AD	neutral	0/0/0	D
einzeln	einzeln	AD	neutral	0.372549/0.372549/0.254902	D
elementar	elementar	AD	neutral	0/1/0	D
emotionsgeladen	emotionsgeladen	AD	neutral	0/0/0	D
empfindlich	empfindlich	AD	neutral	0.318182/0.318182/0.363636	D
endgültig	endgültig	AD	neutral	0.111111/0.888889/0	D
enthüllend	enthüllend	AD	neutral	0/0/0	D
entspiegelt	entspiegeln	VV	neutral	0/1/0	D
entsprechend	entsprechen	VV	neutral	0.229508/0.442623/0.327869	D
er	ich	XY	neutral	0.290617/0.476612/0.232771	D
ergehen	ergehen	VV	neutral	0/0.75/0.25	D
erkannte	erkennen	VV	neutral	0.245614/0.520468/0.233918	D
erkennen	erkennen	VV	neutral	0.245614/0.520468/0.233918	D
erneuerbar	erneuerbar	VV	neutral	0/0/0	D
erneuerungsfähig	erneuerungsfähig	AD	neutral	0/0/0	D
ersann	ersinnen	AD	neutral	0/0/0	D
ersichtlich	ersichtlich	AD	neutral	0.166667/0.666667/0.166667	D
ersinnen	ersinnen	VV	neutral	0/0/0	D
erst	erst	NN	neutral	0.278519/0.491852/0.22963	D
erwarten	erwarten	VV	neutral	0.185965/0.529825/0.284211	D
erweiterbar	erweiterbar	VV	neutral	1/0/0	D
etwa	etwa	AD	neutral	0.283582/0.522388/0.19403	D
etwas	etwas	PI	neutral	0.336149/0.369932/0.293919	D
eventuell	eventuell	AD	neutral	0.2/0.6/0.2	D
fahrend	fahrend	AD	neutral	0/0/0	D
faktisch	faktisch	AD	neutral	0/0/0	D
farbecht	farbecht	AD	neutral	0/1/0	D
fasste	fassen	VV	neutral	0.26087/0.478261/0.26087	D
fasten	fasten	VV	neutral	0/0/0	D
fehlerbehebend	fehlerbehebend	VV	neutral	0/0/0	D
ferner	fern	AD	neutral	0.4/0.4/0.2	D
fest	fest	AD	neutral	0.247059/0.388235/0.364706	D
feststellen	feststellen	VV	neutral	0.216216/0.54955/0.234234	D
finanziell	finanziell	AD	neutral	0/1/0	D
finanzielle	finanziell	AD	neutral	0/1/0	D
finanziert	finanzieren	VV	neutral	0/0.5/0.5	D
finden	finden	VV	neutral	0.347328/0.385496/0.267176	D
fix	fix	AD	neutral	0.454545/0.272727/0.272727	D
fixieren	fixieren	VV	neutral	0.333333/0.25/0.416667	D
fixierte	fixieren	VV	neutral	0.333333/0.25/0.416667	D
folglich	folglich	AD	neutral	0/0.5/0.5	D
freiheraus	freiheraus	AD	neutral	0/0/0	D
freilich	freilich	AD	neutral	0/0.5/0.5	D
freiwerdend	freiwerdend	AD	neutral	0/0/0	D
fundamental	fundamental	AD	neutral	0.5/0.5/0	D
fundiert	fundieren	VV	neutral	0/0/0	D
für	für	AP	neutral	0.326321/0.416111/0.257568	D
gab	geben	VV	neutral	0.28125/0.450284/0.268466	D
galvanisieren	galvanisieren	VV	neutral	0/0/0	D
galvanisierte	galvanisieren	VV	neutral	0/0/0	D
ganz	ganz	AD	neutral	0.273134/0.437313/0.289552	D
ganze	ganz	AD	neutral	0.273134/0.437313/0.289552	D
ganzrandig	ganzrandig	XY	neutral	0/0/0	D
gefeit	gefeit	AD	neutral	0/0/0	D
gegebenenfalls	gegebenenfalls	AD	neutral	0/0/0	D
gegenüber	gegenüber	PT	neutral	0.423077/0.230769/0.346154	D
gegenüberstehend	gegenüberstehend	AD	neutral	0/0/0	D
geheim	geheim	AD	neutral	0/0/0	D
geheimnisvoll	geheimnisvoll	AD	neutral	0/0/0	D
gelegentlich	gelegentlich	AD	neutral	0.347826/0.391304/0.26087	D
gellend	gellend	AD	neutral	0/0/0	D
geläufig	geläufig	AD	neutral	0/0/0	D
gerade	gerade	AD	neutral	0.244444/0.488889/0.266667	D
geradeheraus	geradeheraus	VV	neutral	0/0/0	D
geradezu	geradezu	AD	neutral	0.285714/0.428571/0.285714	D
gerichtliche	gerichtlich	VV	neutral	0/0/0	D
geruhend	geruhend	AD	neutral	0/0/0	D
geräuscharm	geräuscharm	AD	neutral	1/0/0	D
gesamt	gesamt	AD	neutral	0.236842/0.526316/0.236842	D
gespannt	spannen	VV	neutral	0.142857/0.571429/0.285714	D
gewahr	gewahr	AD	neutral	0/0/0	D
gewissermaßen	gewissermaßen	AD	neutral	0/0/0	D
gewöhnlich	gewöhnlich	AD	neutral	0/0.666667/0.333333	D
gewöhnlicher	gewöhnlich	AD	neutral	0/0.666667/0.333333	D
ging	gehen	VV	neutral	0.284375/0.496875/0.21875	D
glauben	glauben	VV	neutral	0.303797/0.556962/0.139241	D
glaubte	glauben	VV	neutral	0.303797/0.556962/0.139241	D
gleich	gleich	AD	neutral	0.247549/0.566176/0.186275	D
gleichartig	gleichartig	AD	neutral	0/0/1	D
gleichbedeutend	gleichbedeutend	AD	neutral	0/1/0	D
gleichförmig	gleichförmig	AD	neutral	0/1/0	D
gleichwohl	gleichwohl	AD	neutral	0/0/0	D
glimmen	glimmen	VV	neutral	0/0/0	D
griff	greifen	NN	neutral	0.21875/0.40625/0.375	D
großangelegt	großangelegt	AD	neutral	0/0/0	D
großflächig	großflächig	AD	neutral	0/1/0	D
größtenteils	größtenteils	AD	neutral	0.125/0.5/0.375	D
grübeln	grübeln	VV	neutral	1/0/0	D
grübelte	grübeln	AD	neutral	1/0/0	D
gängig	gängig	AD	neutral	0/0.5/0.5	D
gänzlich	gänzlich	AD	neutral	0/0.8/0.2	D
halb	halb	AD	neutral	0.173333/0.586667/0.24	D
halbwegs	halbwegs	AD	neutral	0.0588235/0.705882/0.235294	D
harmlos	harmlos	AD	neutral	0/1/0	D
hautnah	hautnah	AD	neutral	0/0/0	D
her	her	PT	neutral	0.313043/0.4/0.286957	D
hinsichtlich	hinsichtlich	AP	neutral	0.333333/0.444444/0.222222	D
hinterfragen	hinterfragen	VV	neutral	0/0/0	D
hinterfragte	hinterfragen	VV	neutral	0/0/0	D
hinweisend	hinweisend	AD	neutral	0/0/0	D
hob	heben	VV	neutral	0.3/0.4/0.3	D
hochbeanspruchbar	hochbeanspruchbar	AD	neutral	0/0/0	D
hochbeansprucht	hochbeansprucht	AD	neutral	0/0/0	D
hochgewachsen	hochwachsen	VV	neutral	0/0/0	D
hypnotisieren	hypnotisieren	VV	neutral	0/0/0	D
hypnotisierte	hypnotisieren	VV	neutral	0/0/0	D
häufig	häufig	AD	neutral	0.215686/0.529412/0.254902	D
höchstens	höchstens	AD	neutral	0.153846/0.538462/0.307692	D
höchstwahrscheinlich	höchstwahrscheinlich	AD	neutral	0/0/0	D
immer	immer	AD	neutral	0.301538/0.453846/0.244615	D
immerhin	immerhin	AD	neutral	0.107143/0.428571/0.464286	D
immun	immun	AD	neutral	0/0/0	D
impliziert	implizieren	VV	neutral	0/0/0	D
implizit	implizit	AD	neutral	0/0/0	D
improvisieren	improvisieren	VV	neutral	0/0/0	D
improvisierte	improvisieren	VV	neutral	0/0/0	D
infolgedessen	infolgedessen	AD	neutral	0/0/0	D
